,id,company_id,experience_level,last_published_at,closed_at
7133,6489,235,2.0,2018-09-24 09:56:52.089 UTC,2018-10-26 16:02:09.333 UTC
7134,3290,1407,1.0,2017-03-29 11:51:54.16 UTC,2017-05-17 09:21:02.696 UTC
7135,3239,1417,2.0,2017-03-22 16:12:25.692 UTC,2017-07-13 12:46:11.66 UTC
7136,3240,1417,2.0,2017-03-22 16:22:33.324 UTC,2017-07-13 12:44:08.924 UTC
7137,3237,1417,3.0,2017-03-22 15:56:59.186 UTC,2017-07-13 12:45:46.75 UTC
7138,3238,1417,2.0,2017-03-22 16:14:40.444 UTC,2017-07-13 12:45:21.738 UTC
7139,3236,1417,1.0,2017-03-22 15:58:24.411 UTC,2017-07-13 12:44:40.97 UTC
7140,1282,798,2.0,2016-07-25 15:45:43.481 UTC,2016-11-17 12:15:07.979 UTC
7141,855,552,2.0,2015-11-13 17:03:43.496 UTC,2016-04-08 12:55:56.394 UTC
7142,580,317,2.0,2015-07-30 12:16:03.291 UTC,2015-09-23 10:10:10.281 UTC
7143,540,329,2.0,2015-07-06 16:25:51.922 UTC,2015-11-05 11:27:52.397 UTC
7144,1024,634,2.0,2016-01-08 15:50:39.652 UTC,2016-02-24 09:33:21.159 UTC
7145,1052,650,2.0,2016-01-19 17:56:51.412 UTC,2016-09-18 00:00:14.825 UTC
7146,1483,915,2.0,2016-05-04 16:10:31.04 UTC,2016-10-16 15:38:17.918 UTC
7147,1076,674,2.0,2016-01-26 14:29:28.835 UTC,2016-05-20 10:47:51.187 UTC
7148,2179,1199,3.0,2016-09-08 16:41:30.735 UTC,2016-11-14 10:32:58.319 UTC
7149,708,456,3.0,2016-01-06 11:42:26.486 UTC,2016-02-24 10:22:18.743 UTC
7150,3671,1738,2.0,2017-05-25 09:28:18.351 UTC,2018-04-09 14:33:13.302 UTC
7151,3672,1738,2.0,2017-05-25 09:28:21.557 UTC,2018-04-09 14:33:06.01 UTC
7152,1247,763,2.0,2016-03-03 12:50:07.638 UTC,2016-05-18 16:53:05.477 UTC
7153,683,252,1.0,2015-12-21 11:44:19.396 UTC,2016-01-14 15:40:15.975 UTC
7154,3042,518,2.0,2017-02-20 16:04:15.554 UTC,2017-10-06 13:50:29.202 UTC
7155,2684,1195,2.0,2016-12-19 18:02:18.452 UTC,2017-02-09 15:31:08.96 UTC
7156,3044,518,2.0,2017-02-20 16:04:09.786 UTC,2017-03-23 16:21:14.226 UTC
7157,2251,1230,3.0,2016-09-21 12:56:28.628 UTC,2016-12-06 15:32:43.176 UTC
7158,2252,1230,2.0,2016-09-21 12:53:44.406 UTC,2016-11-14 15:59:49.246 UTC
7159,2203,1208,3.0,2016-09-09 15:22:48.2 UTC,2017-09-20 00:00:12.57 UTC
7160,2244,1237,1.0,2016-09-19 14:34:14.784 UTC,2016-11-09 10:18:21.723 UTC
7161,2239,1237,1.0,2016-09-19 14:37:31.81 UTC,2016-11-18 11:07:26.302 UTC
7162,2202,1208,2.0,2016-12-19 15:23:08.512 UTC,2017-06-05 16:02:57.209 UTC
7163,3046,518,2.0,2017-02-20 16:04:21.636 UTC,2017-10-05 00:00:05.326 UTC
7164,2200,1208,2.0,2016-12-19 15:23:01.163 UTC,2017-02-08 11:40:54.784 UTC
7165,3045,518,2.0,2017-02-20 16:04:01.864 UTC,
7166,2612,1412,3.0,2016-12-07 12:16:22.618 UTC,2017-01-16 15:03:11.904 UTC
7167,2198,1195,2.0,2016-09-09 10:09:31.114 UTC,2016-12-19 12:42:34.49 UTC
7168,2821,786,2.0,2017-01-12 12:52:47.945 UTC,2017-06-05 16:03:40.849 UTC
7169,3058,1290,2.0,2017-02-23 17:14:24.963 UTC,2017-05-26 13:43:48.571 UTC
7170,3057,1290,3.0,2017-02-23 17:21:32.507 UTC,2017-05-26 13:43:36.886 UTC
7171,2974,1540,2.0,2017-02-08 11:34:57.615 UTC,2017-04-24 15:20:08.19 UTC
7172,2173,1191,2.0,2016-09-02 17:49:01.618 UTC,2016-10-24 10:52:36.94 UTC
7173,3068,1628,3.0,2017-03-02 17:55:37.9 UTC,2017-05-10 16:30:11.782 UTC
7174,2004,1116,4.0,2016-08-03 13:55:20.594 UTC,2016-12-02 00:00:05.477 UTC
7175,2265,1244,3.0,,
7176,2466,1349,2.0,2016-11-04 15:30:22.582 UTC,2016-12-06 14:30:57.204 UTC
7177,2206,1212,1.0,,
7178,3637,672,2.0,2017-05-24 10:27:27.962 UTC,2017-09-22 00:00:09.123 UTC
7179,2422,1285,2.0,2016-10-20 12:16:59.277 UTC,2016-11-16 12:01:50.956 UTC
7180,2351,1290,2.0,2016-10-12 09:23:47.382 UTC,2016-11-23 15:08:43.48 UTC
7181,2391,618,2.0,2016-10-14 10:31:17.461 UTC,2016-12-30 15:09:37.317 UTC
7182,2475,703,1.0,2016-11-04 11:56:41.63 UTC,2016-12-20 17:56:39.59 UTC
7183,2879,1044,2.0,2017-01-27 16:57:12.982 UTC,2017-02-28 15:26:58.832 UTC
7184,3306,1106,4.0,2017-03-31 15:30:56.145 UTC,2017-07-30 00:00:06.243 UTC
7185,2223,1210,4.0,,
7186,3203,1116,2.0,2017-03-17 17:24:21.601 UTC,2017-04-10 09:10:45.428 UTC
7187,2845,1523,2.0,2017-01-16 15:43:06.318 UTC,2017-03-14 12:47:18.196 UTC
7188,2464,1343,2.0,2016-11-04 10:16:50.814 UTC,2016-11-23 10:57:27.877 UTC
7189,2663,1249,3.0,2016-12-14 14:57:31.979 UTC,2017-01-27 17:52:32.949 UTC
7190,2546,767,2.0,2016-11-23 13:06:29.647 UTC,2017-03-08 19:36:24.158 UTC
7191,2313,1264,2.0,2016-10-12 09:36:54.295 UTC,2017-02-01 10:55:21.293 UTC
7192,2347,1285,3.0,2016-10-12 09:29:05.586 UTC,2016-11-16 12:01:21.791 UTC
7193,2108,1106,3.0,2016-08-23 16:44:56.998 UTC,2016-12-08 13:59:10.281 UTC
7194,3125,1640,2.0,2017-03-09 10:55:10.13 UTC,2017-07-12 14:48:45.33 UTC
7195,2263,1244,3.0,,
7196,2536,767,3.0,2016-11-22 22:03:44.938 UTC,2017-03-08 19:35:35.502 UTC
7197,2354,1290,3.0,2016-10-12 09:19:43.198 UTC,2016-11-23 14:45:35.89 UTC
7198,3607,1786,2.0,2017-05-24 14:41:07.172 UTC,2017-08-03 13:33:15.21 UTC
7199,2034,1127,2.0,,
7200,2592,1405,2.0,2016-12-02 16:36:16.119 UTC,2017-06-28 09:16:36.65 UTC
7201,2106,1164,1.0,2016-08-23 11:34:46.855 UTC,2016-10-24 13:44:33.49 UTC
7202,3608,1786,2.0,2017-05-24 14:41:10.987 UTC,2017-08-03 13:33:26.707 UTC
7203,2545,767,3.0,2016-11-23 13:08:32.694 UTC,2017-01-26 11:48:01.542 UTC
7204,3140,1640,1.0,2017-03-09 10:58:05.73 UTC,2017-07-12 14:49:10.746 UTC
7205,3676,1796,2.0,2017-05-25 10:36:04.877 UTC,2017-08-03 00:00:09.88 UTC
7206,3265,1628,2.0,2017-03-27 08:48:17.903 UTC,2017-05-10 16:29:55.546 UTC
7207,2662,1249,3.0,2016-12-14 14:57:19.825 UTC,2017-01-27 17:52:20.482 UTC
7208,3674,1796,2.0,2017-05-25 10:36:09.45 UTC,2017-08-03 00:00:10.221 UTC
7209,2064,518,2.0,2016-08-22 09:20:28.751 UTC,2016-11-21 11:40:22.732 UTC
7210,3382,1738,3.0,2017-06-12 13:57:33.44 UTC,2017-09-13 14:17:24.212 UTC
7211,2268,614,1.0,2016-09-23 11:24:19.539 UTC,2017-01-22 00:00:17.653 UTC
7212,2279,1249,2.0,2016-09-23 09:03:48.978 UTC,2016-11-23 15:09:48.254 UTC
7213,3103,1044,2.0,2017-03-02 14:55:55.787 UTC,2017-04-10 08:58:47.663 UTC
7214,2095,75,3.0,2016-08-22 09:15:20.497 UTC,2017-09-11 17:23:31.866 UTC
7215,547,75,3.0,2015-07-10 16:22:24.917 UTC,2015-09-23 12:50:26.885 UTC
7216,1397,867,3.0,2016-04-13 12:09:35.288 UTC,2016-08-12 00:00:14.33 UTC
7217,1077,675,2.0,2016-01-27 09:27:17.702 UTC,2016-05-18 20:16:39.13 UTC
7218,1378,685,1.0,2016-04-06 22:28:08.676 UTC,2016-05-02 14:58:48.84 UTC
7219,754,486,2.0,2015-10-16 15:36:04.93 UTC,2015-11-04 17:36:10.699 UTC
7220,1043,652,2.0,2016-01-18 10:03:48.474 UTC,2016-03-03 17:13:37.186 UTC
7221,1405,878,2.0,2016-04-16 13:40:45.629 UTC,2016-09-16 19:29:36.266 UTC
7222,1783,471,2.0,2016-06-07 10:18:45.116 UTC,2016-08-01 14:00:27.205 UTC
7223,755,474,4.0,2015-10-16 17:48:28.631 UTC,2016-01-25 10:55:25.138 UTC
7224,1049,659,2.0,2016-01-19 17:19:39.18 UTC,2016-05-19 00:00:14.67 UTC
7225,548,75,2.0,2015-10-12 07:49:26.64 UTC,2016-05-02 12:59:11.994 UTC
7226,1144,712,2.0,2016-02-23 14:06:48.86 UTC,2016-04-05 21:36:03.143 UTC
7227,1403,878,3.0,2016-04-16 13:40:30.628 UTC,2016-09-16 19:30:16.835 UTC
7228,234,148,,2015-01-15 15:57:29 UTC,2015-11-05 11:27:55.843 UTC
7229,1396,865,2.0,2016-04-12 19:59:51.519 UTC,2016-07-18 15:49:25.925 UTC
7230,1406,878,2.0,2016-04-16 13:18:11.939 UTC,2016-05-23 16:18:46.757 UTC
7231,1207,703,1.0,2016-02-23 11:04:36.967 UTC,2016-04-27 14:58:06.156 UTC
7232,104,78,,2014-10-25 14:00:16.971 UTC,2015-11-05 11:27:54.814 UTC
7233,1407,878,2.0,2016-04-16 13:40:49.408 UTC,2016-04-27 09:16:41.119 UTC
7234,1538,954,2.0,2016-05-20 09:48:25.899 UTC,2016-07-11 10:16:34.122 UTC
7235,74,57,,2014-07-04 16:43:12.45 UTC,2015-11-05 11:27:56.896 UTC
7236,335,200,,2015-05-19 14:37:31.967 UTC,2015-11-05 11:27:55.798 UTC
7237,1237,691,4.0,,
7238,477,299,,,
7239,1045,654,3.0,2016-01-19 17:03:41.547 UTC,2016-02-12 15:54:34.384 UTC
7240,1523,767,3.0,2016-05-12 19:23:10.603 UTC,2016-10-04 14:16:18.219 UTC
7241,77,59,,2014-07-15 23:11:35.348 UTC,2015-11-05 11:27:55.692 UTC
7242,1410,716,2.0,2016-04-19 11:41:33.297 UTC,2016-07-28 13:36:56.831 UTC
7243,836,540,2.0,2015-11-08 23:22:17.3 UTC,2016-01-06 10:16:51.657 UTC
7244,605,390,1.0,2015-08-05 09:08:34.455 UTC,2015-11-19 19:31:58.27 UTC
7245,152,105,,2015-05-03 16:36:37.678 UTC,2015-11-05 11:27:51.127 UTC
7246,408,238,,2015-04-22 14:49:51.486 UTC,2015-11-05 11:27:56.915 UTC
7247,1054,664,2.0,2016-01-20 15:36:41.44 UTC,2016-05-10 11:50:40.9 UTC
7248,100,75,2.0,2016-01-04 15:28:32.205 UTC,2016-04-09 12:09:36.37 UTC
7249,221,139,,2015-03-08 13:10:39.271 UTC,2015-11-05 11:27:54.598 UTC
7250,404,205,,2015-04-20 15:32:02.207 UTC,2015-11-05 11:27:49.29 UTC
7251,452,252,,2015-05-22 09:05:39.16 UTC,2015-08-23 18:28:28.722 UTC
7252,1276,252,3.0,2016-03-15 13:26:41.218 UTC,2016-06-06 08:53:02.655 UTC
7253,736,474,2.0,2015-10-06 18:33:49.994 UTC,2016-11-01 00:00:18.67 UTC
7254,1357,2084,2.0,2016-04-04 16:32:16.807 UTC,2016-05-09 16:54:31.212 UTC
7255,1359,831,3.0,2016-04-05 09:34:52.885 UTC,2016-05-20 11:08:50.909 UTC
7256,336,200,,2015-05-19 14:37:22.169 UTC,2015-08-25 13:15:46.887 UTC
7257,401,212,3.0,2015-06-18 13:48:34.806 UTC,2015-08-21 14:29:02.86 UTC
7258,92,69,,2014-08-07 23:43:11.182 UTC,2015-11-05 11:27:57.89 UTC
7259,363,212,,2015-03-30 14:53:57.413 UTC,2016-04-09 00:00:23.553 UTC
7260,1071,672,2.0,2016-01-25 11:55:18.107 UTC,2016-05-02 12:58:15.892 UTC
7261,110,84,,2014-09-03 16:35:23.772 UTC,2015-11-05 11:27:57.256 UTC
7262,150,104,,,
7263,810,517,3.0,2015-10-30 18:26:10.9 UTC,2016-02-28 00:00:17.516 UTC
7264,1086,685,1.0,2016-01-28 11:48:59.74 UTC,2016-03-16 15:03:21.284 UTC
7265,1347,659,3.0,2016-03-31 11:50:32.353 UTC,2016-08-29 00:00:23.235 UTC
7266,728,471,2.0,2016-01-06 10:00:02.115 UTC,2016-03-03 16:06:46.34 UTC
7267,858,540,2.0,2015-11-15 20:02:13.478 UTC,2016-01-06 10:16:08.661 UTC
7268,330,199,,2015-05-27 10:59:21.551 UTC,2015-11-05 11:27:56.273 UTC
7269,1166,728,4.0,2016-02-15 15:43:53.823 UTC,2016-05-18 14:16:17.33 UTC
7270,918,199,2.0,2015-12-01 13:41:08.67 UTC,2015-12-18 09:54:11.896 UTC
7271,551,347,2.0,2015-07-14 11:48:07.299 UTC,2015-11-05 11:27:57.396 UTC
7272,93,69,,2014-08-07 23:40:56.115 UTC,2015-11-05 11:27:56.807 UTC
7273,352,200,,2015-05-24 23:39:12.347 UTC,2015-08-25 13:16:07.31 UTC
7274,402,212,,2015-04-17 19:08:29.864 UTC,
7275,813,517,2.0,2015-10-30 18:42:42.118 UTC,2016-02-28 00:00:17.178 UTC
7276,220,138,,2015-03-08 13:19:55.783 UTC,2015-11-05 11:27:55.823 UTC
7277,815,518,2.0,2015-11-02 11:54:30.785 UTC,2016-03-02 00:00:11.281 UTC
7278,1230,691,4.0,,
7279,451,252,2.0,2015-07-22 13:34:32.24 UTC,2015-08-23 18:28:28.722 UTC
7280,1413,878,2.0,2016-04-18 11:30:46.718 UTC,2016-09-15 00:00:11.792 UTC
7281,248,155,,2015-05-24 23:37:51.884 UTC,2015-11-05 11:27:56.54 UTC
7282,812,517,2.0,2015-10-30 18:36:57.796 UTC,2016-01-18 16:13:26.591 UTC
7283,1492,925,2.0,2016-05-06 17:19:55.692 UTC,2016-09-04 00:00:15.669 UTC
7284,1275,252,2.0,2016-03-15 13:25:34.929 UTC,2016-03-16 00:00:23.531 UTC
7285,800,501,2.0,2015-10-27 13:17:41.95 UTC,2016-04-09 00:00:24.172 UTC
7286,492,1164,2.0,2015-06-18 10:12:21.752 UTC,2015-11-16 00:30:57.546 UTC
7287,765,329,2.0,2015-10-20 16:54:00.304 UTC,2016-01-20 13:07:40.522 UTC
7288,744,474,2.0,2015-10-09 13:44:04.84 UTC,2015-11-06 16:30:49.477 UTC
7289,1365,712,2.0,2016-04-06 10:57:53.85 UTC,2016-10-23 00:00:18.456 UTC
7290,1050,659,2.0,2016-01-19 17:14:34.515 UTC,2016-05-02 13:03:47.286 UTC
7291,353,208,,2015-07-26 00:35:06.298 UTC,2015-11-05 11:27:56.186 UTC
7292,817,518,2.0,2015-11-02 12:02:51.921 UTC,2016-03-02 00:00:10.58 UTC
7293,1404,878,2.0,2016-04-16 13:40:37.251 UTC,2016-09-16 19:30:00.986 UTC
7294,709,456,2.0,2016-01-06 11:42:50.198 UTC,2016-02-24 10:21:50.227 UTC
7295,1401,716,2.0,2016-04-14 17:30:18.965 UTC,2016-07-28 13:37:58.309 UTC
7296,337,200,,2015-05-19 14:37:03.184 UTC,2015-08-25 13:15:56.41 UTC
7297,1053,650,2.0,2016-01-20 13:13:51.875 UTC,2016-02-19 12:30:39.372 UTC
7298,816,518,1.0,2015-11-02 11:57:27.373 UTC,2016-03-02 00:00:11.467 UTC
7299,121,91,,2014-09-20 11:10:26.424 UTC,2015-11-05 11:27:57.148 UTC
7300,1369,798,3.0,2016-04-06 17:28:34.591 UTC,2016-11-17 12:13:51.623 UTC
7301,329,199,,2015-05-27 10:59:33.85 UTC,2015-11-05 11:27:55.31 UTC
7302,844,546,2.0,2015-11-11 11:47:03.786 UTC,2016-03-11 00:00:05.57 UTC
7303,400,212,,2015-06-18 13:48:48.559 UTC,2015-11-05 11:27:57.357 UTC
7304,1288,804,2.0,2016-03-18 14:14:45.177 UTC,2016-04-28 17:48:52.637 UTC
7305,847,486,2.0,2015-11-11 17:40:31.639 UTC,2015-11-16 19:02:09.339 UTC
7306,1127,601,2.0,2016-02-05 13:12:25.782 UTC,2016-02-23 13:09:17.957 UTC
7307,811,517,3.0,2015-10-30 18:36:01.579 UTC,2016-02-28 00:00:16.42 UTC
7308,351,200,,2015-05-24 23:34:18.374 UTC,2015-08-25 13:16:15.537 UTC
7309,434,205,,2015-07-13 15:09:59.991 UTC,2015-10-28 01:13:55.349 UTC
7310,1070,670,1.0,,
7311,1151,717,2.0,2016-02-10 17:43:28.252 UTC,2016-05-20 17:14:05.3 UTC
7312,1262,786,1.0,2016-03-14 11:03:38.719 UTC,2016-12-17 00:00:12.52 UTC
7313,1412,878,3.0,2016-04-18 11:30:55.19 UTC,2016-09-15 00:00:09.87 UTC
7314,194,123,,2015-06-24 08:58:57.83 UTC,2015-11-05 11:27:56.339 UTC
7315,1375,798,3.0,2016-04-06 17:27:26.311 UTC,2016-11-17 12:14:50.99 UTC
7316,837,540,2.0,2015-11-08 23:25:05.999 UTC,2016-01-06 10:16:27.968 UTC
7317,774,501,2.0,2015-10-22 17:18:53.806 UTC,2016-01-06 09:52:07.369 UTC
7318,496,314,3.0,2015-09-16 09:16:40.492 UTC,2015-12-14 10:08:32.936 UTC
7319,560,352,2.0,2015-07-15 19:34:57.929 UTC,2015-08-17 15:55:21.437 UTC
7320,838,542,2.0,2015-11-09 15:51:24.212 UTC,2015-11-20 18:42:06.825 UTC
7321,766,500,2.0,2015-10-21 21:52:04.617 UTC,2015-10-29 17:49:37.628 UTC
7322,1467,909,2.0,2016-04-28 15:48:42.311 UTC,2016-08-27 00:00:13.228 UTC
7323,494,314,2.0,2015-09-16 09:16:28.245 UTC,2015-12-14 10:08:00.855 UTC
7324,488,314,3.0,2015-09-16 09:16:04.806 UTC,2015-12-14 10:07:35.532 UTC
7325,819,525,2.0,2015-11-03 18:02:59.424 UTC,2016-09-19 00:00:04.706 UTC
7326,857,552,1.0,2015-11-13 17:03:54.99 UTC,2016-02-02 09:55:34.133 UTC
7327,583,317,2.0,2015-07-30 13:36:10.172 UTC,2015-09-23 10:12:36.69 UTC
7328,763,329,3.0,2015-10-20 16:38:59.369 UTC,2016-01-20 13:05:56.163 UTC
7329,834,25,2.0,2015-11-06 15:03:14.887 UTC,2015-11-20 16:06:50.382 UTC
7330,805,513,4.0,2015-10-28 11:19:57.734 UTC,2016-05-03 14:46:16.255 UTC
7331,643,422,2.0,2015-12-02 15:10:26.365 UTC,2015-12-28 14:00:59.576 UTC
7332,832,531,2.0,2015-11-12 10:33:11.634 UTC,2016-05-17 11:11:58.18 UTC
7333,1029,644,1.0,2016-01-12 15:08:30.82 UTC,2016-01-13 15:18:03.79 UTC
7334,793,456,2.0,2015-10-26 15:02:09.982 UTC,2016-09-24 00:00:04.939 UTC
7335,1046,655,2.0,2016-01-19 10:48:15.44 UTC,2016-05-29 11:22:45.765 UTC
7336,493,314,2.0,2015-09-16 09:16:17.232 UTC,2015-12-14 10:07:47.69 UTC
7337,856,552,3.0,2015-11-13 17:03:50.487 UTC,2016-04-08 12:56:12.246 UTC
7338,776,505,2.0,2015-10-23 11:21:03.812 UTC,2016-02-09 11:38:27.634 UTC
7339,582,317,2.0,2015-07-30 12:53:30.547 UTC,2015-09-01 09:07:02.327 UTC
7340,833,531,2.0,2015-11-05 15:18:18.604 UTC,2016-01-06 10:22:03.831 UTC
7341,644,422,2.0,2015-09-02 12:03:03.732 UTC,2015-10-14 17:48:53.526 UTC
7342,1455,2084,4.0,2016-04-25 13:46:37.788 UTC,2016-05-09 16:53:59.451 UTC
7343,795,456,2.0,2015-10-26 15:31:04.28 UTC,2016-09-23 00:00:03.839 UTC
7344,792,456,2.0,2015-10-26 13:01:53.498 UTC,2015-12-14 11:58:42.188 UTC
7345,852,531,3.0,2015-11-12 11:05:14.646 UTC,2016-02-12 12:41:49.28 UTC
7346,770,500,2.0,2015-10-21 21:58:58.421 UTC,2015-11-02 17:46:48.19 UTC
7347,799,513,2.0,2015-10-27 12:57:40.593 UTC,2016-06-28 00:00:33.534 UTC
7348,642,422,2.0,2015-12-02 15:10:32.101 UTC,2015-12-28 14:01:12.776 UTC
7349,569,363,3.0,2015-10-20 13:13:18.677 UTC,2016-01-27 15:33:24.572 UTC
7350,1059,665,4.0,2016-01-21 12:57:23.47 UTC,2016-05-21 00:00:21.987 UTC
7351,745,472,2.0,2015-10-09 17:45:45.165 UTC,2015-12-17 18:18:48.764 UTC
7352,577,381,3.0,2015-07-30 11:43:53.936 UTC,2015-11-19 19:30:35.221 UTC
7353,711,457,2.0,2015-09-29 12:36:03.813 UTC,2016-01-06 10:23:40.552 UTC
7354,794,456,2.0,2015-10-26 15:16:22.913 UTC,2016-01-06 10:22:56.722 UTC
7355,495,314,3.0,2015-09-16 09:16:52.39 UTC,2015-12-14 10:08:14.927 UTC
7356,1961,518,2.0,2016-07-22 14:25:53.22 UTC,2016-10-11 13:37:46.772 UTC
7357,1810,672,2.0,2016-06-16 09:59:36.363 UTC,2016-07-18 13:55:27.995 UTC
7358,1855,1044,3.0,2016-06-28 10:07:53.64 UTC,2016-11-30 00:00:05.852 UTC
7359,1960,518,2.0,2016-07-22 14:23:59.35 UTC,2016-11-20 00:00:03.645 UTC
7360,1937,1042,2.0,2016-07-18 17:47:32.871 UTC,2016-11-16 00:00:20.401 UTC
7361,2851,1522,4.0,2017-01-24 15:08:28.591 UTC,2017-05-08 09:15:18.91 UTC
7362,3280,1682,3.0,2017-03-30 15:14:01.975 UTC,2017-08-24 16:09:42.938 UTC
7363,3353,1682,1.0,2017-04-13 11:54:24.87 UTC,2017-08-24 16:09:55.819 UTC
7364,3254,1682,3.0,2017-05-31 17:15:53.6 UTC,2017-08-24 16:09:36.883 UTC
7365,3354,1682,2.0,2017-04-13 11:54:23.736 UTC,2017-08-24 16:09:49.55 UTC
7366,3620,1795,2.0,2017-05-19 11:31:44.731 UTC,2017-09-15 13:42:31.342 UTC
7367,2679,618,2.0,2016-12-15 17:26:26.33 UTC,2017-01-27 11:40:55.157 UTC
7368,2479,1048,2.0,2016-11-07 09:52:10.286 UTC,2018-08-07 01:20:20.949 UTC
7369,2478,1048,3.0,2016-11-04 18:31:37.846 UTC,2018-08-07 01:09:17.181 UTC
7370,3002,1596,2.0,2017-02-14 11:10:37.341 UTC,2017-05-04 14:23:03.171 UTC
7371,2472,1267,4.0,2016-11-04 14:11:32.559 UTC,2017-02-13 12:14:02.34 UTC
7372,3285,1602,3.0,2017-03-29 13:30:10.892 UTC,2017-06-02 11:28:12.672 UTC
7373,3017,1602,4.0,2017-02-14 12:45:58.595 UTC,2017-06-02 11:27:58.771 UTC
7374,2331,1267,2.0,2016-10-06 17:54:42.508 UTC,2017-01-16 11:49:10.592 UTC
7375,403,234,,2015-06-24 17:05:53.731 UTC,2015-09-30 10:56:30.687 UTC
7376,457,284,2.0,2015-05-26 16:22:51.104 UTC,2015-11-05 11:27:55.189 UTC
7377,1788,1015,2.0,,
7378,500,320,2.0,2015-09-16 09:29:36.249 UTC,
7379,3127,1642,2.0,2017-03-09 11:11:17.886 UTC,2018-02-21 19:53:59.884 UTC
7380,3126,1642,2.0,2017-03-09 11:11:24.611 UTC,2018-02-21 18:53:46.503 UTC
7381,3060,1435,3.0,2017-02-24 12:46:40.825 UTC,2017-08-21 09:36:01.076 UTC
7382,3161,1465,2.0,2017-03-24 11:20:21.452 UTC,2018-06-29 02:00:51.579 UTC
7383,3010,1465,2.0,2017-02-14 12:21:17.766 UTC,2018-09-10 08:25:44.723 UTC
7384,3157,1465,2.0,2017-03-21 16:27:53.657 UTC,2018-09-10 08:26:51.958 UTC
7385,3380,1465,2.0,2017-04-17 16:04:17.732 UTC,2018-09-10 08:26:15.16 UTC
7386,3347,1465,3.0,2017-04-26 15:42:57.021 UTC,2018-09-10 08:35:18.677 UTC
7387,3158,1465,2.0,2017-03-21 16:53:34.56 UTC,2018-09-10 08:29:34.425 UTC
7388,853,449,1.0,2015-11-13 14:38:11.543 UTC,2016-03-13 00:00:11.543 UTC
7389,1173,449,4.0,2016-02-17 14:17:30.748 UTC,2016-09-15 00:00:12.132 UTC
7390,696,449,2.0,2015-12-28 09:58:04.185 UTC,2016-03-14 17:30:08.667 UTC
7391,2779,1435,2.0,2017-01-10 11:35:58.127 UTC,2017-08-21 08:10:44.855 UTC
7392,2599,1408,2.0,2016-11-30 16:07:29.73 UTC,2017-07-30 00:00:05.461 UTC
7393,2658,1435,2.0,2016-12-14 10:22:17.793 UTC,2017-08-21 08:10:53.281 UTC
7394,2600,1408,3.0,2016-11-30 16:07:35.148 UTC,2017-06-30 00:00:26.605 UTC
7395,2657,1435,2.0,2016-12-14 10:22:16.1 UTC,2017-08-21 08:10:33.669 UTC
7396,3003,1465,2.0,2017-03-21 16:09:04.832 UTC,2017-04-17 15:59:01.52 UTC
7397,3053,1465,3.0,2017-03-21 16:07:46.488 UTC,2017-04-28 14:42:49.583 UTC
7398,2810,1501,2.0,2017-01-11 15:32:09.466 UTC,2017-08-28 10:05:05.413 UTC
7399,3091,1465,2.0,2017-03-21 16:07:56.774 UTC,2017-04-18 11:14:56.594 UTC
7400,3093,1465,4.0,2017-03-21 16:08:01.474 UTC,2017-03-23 08:58:50.711 UTC
7401,3094,1465,2.0,2017-03-21 16:07:59.27 UTC,2017-04-20 16:23:35.401 UTC
7402,3012,1465,2.0,2017-02-14 12:23:18.467 UTC,2017-04-20 15:10:07.223 UTC
7403,3089,1465,2.0,2017-03-21 16:07:53.337 UTC,2017-04-20 11:04:44.6 UTC
7404,2119,955,2.0,2016-08-24 16:18:52.196 UTC,2016-12-13 11:52:28.305 UTC
7405,3096,1465,2.0,2017-03-02 11:19:53.593 UTC,2017-04-20 16:28:17.413 UTC
7406,3090,1465,3.0,2017-03-02 10:56:57.67 UTC,2017-04-20 11:07:00.22 UTC
7407,3159,1465,2.0,2017-03-21 16:36:02.39 UTC,2017-04-18 11:08:39.466 UTC
7408,3052,1465,2.0,2017-03-21 16:08:48.231 UTC,2017-04-17 16:03:12.733 UTC
7409,1552,955,2.0,2016-05-25 12:20:21.412 UTC,2016-11-11 11:10:08.376 UTC
7410,1561,955,2.0,2016-05-25 12:20:26.445 UTC,2016-09-08 08:50:50.2 UTC
7411,1562,955,2.0,2016-06-01 12:00:19.768 UTC,2016-08-24 16:36:05.42 UTC
7412,1553,955,2.0,2016-05-25 12:20:30.385 UTC,2016-08-24 16:21:35.34 UTC
7413,687,447,2.0,2015-09-22 10:43:30.145 UTC,2015-12-01 10:29:24.368 UTC
7414,686,447,4.0,2015-09-22 10:38:31.792 UTC,2015-10-29 17:37:43.405 UTC
7415,690,447,2.0,2015-09-22 10:46:45.606 UTC,2015-12-01 10:28:53.612 UTC
7416,689,447,2.0,2015-09-22 10:46:08.29 UTC,2015-12-01 10:29:02.57 UTC
7417,688,447,2.0,2015-09-22 10:44:02.604 UTC,2015-12-01 10:29:10.424 UTC
7418,692,447,2.0,2015-09-22 10:48:58.353 UTC,2015-12-01 10:28:24.769 UTC
7419,691,447,3.0,2015-09-22 10:48:11.755 UTC,2015-12-01 10:28:44.339 UTC
7420,693,447,2.0,2015-09-22 10:50:07.887 UTC,2015-12-01 10:28:14.258 UTC
7421,3027,1375,2.0,2017-02-14 11:48:40.774 UTC,2017-09-13 00:00:11.522 UTC
7422,2552,1393,2.0,2016-11-24 12:36:54.793 UTC,2017-03-25 00:00:11.997 UTC
